Iteration,Timestep,StratumID,SecondaryStratumID,TertiaryStratumID,StateClassID,AgeMin,AgeMax,FlowGroupID,FlowMultiplierTypeID,Value,DistributionType,DistributionFrequencyID,DistributionSD,DistributionMin,DistributionMax
,,,,,Forest: Western Oak Group,,,Biomass Turnover: Merchantable -> Snag Stems [Type],,0.0045,,,,,
,,,,,Forest: Western Oak Group,,,Biomass Turnover: Other Wood -> AG Fast [Type],,0.0300,,,,,
,,,,,Forest: Western Oak Group,,,Biomass Turnover: Other Wood -> Snag Branches [Type],,0.0100,,,,,
,,,,,Forest: Western Oak Group,,,Decay: AG Fast -> AG Slow [Type],,0.0298,,,,,
,,,,,Forest: Western Oak Group,,,Decay: AG Medium -> AG Slow [Type],,0.0078,,,,,
,,,,,Forest: Western Oak Group,,,Decay: AG Very Fast -> AG Slow [Type],,0.0870,,,,,
,,,,,Forest: Western Oak Group,,,Decay: BG Fast -> BG Slow [Type],,0.0298,,,,,
,,,,,Forest: Western Oak Group,,,Decay: BG Very Fast -> BG Slow [Type],,0.1039,,,,,
,,,,,Forest: Western Oak Group,,,Decay: Snag Branch -> AG Slow [Type],,0.0149,,,,,
,,,,,Forest: Western Oak Group,,,Decay: Snag Stem -> AG Slow [Type],,0.0039,,,,,
,,,,,Forest: Western Oak Group,,,Emission: AG Fast -> Atmosphere [Type],,0.1455,,,,,
,,,,,Forest: Western Oak Group,,,Emission: AG Medium -> Atmosphere [Type],,0.0379,,,,,
,,,,,Forest: Western Oak Group,,,Emission: AG Slow -> Atmosphere [Type],,0.0199,,,,,
,,,,,Forest: Western Oak Group,,,Emission: AG Very Fast -> Atmosphere [Type],,0.3834,,,,,
,,,,,Forest: Western Oak Group,,,Emission: BG Fast -> Atmosphere [Type],,0.1455,,,,,
,,,,,Forest: Western Oak Group,,,Emission: BG Slow -> Atmosphere [Type],,0.0033,,,,,
,,,,,Forest: Western Oak Group,,,Emission: BG Very Fast -> Atmosphere [Type],,0.5070,,,,,
,,,,,Forest: Western Oak Group,,,Emission: Snag Branch -> Atmosphere [Type],,0.0728,,,,,
,,,,,Forest: Western Oak Group,,,Emission: Snag Stem -> Atmosphere [Type],,0.0190,,,,,
,,,,,Forest: Western Oak Group,,,Transfer: AG Slow -> BG Slow [Type],,0.0060,,,,,
,,,,,Forest: Western Oak Group,,,Transfer: Snag Branch -> AG Fast [Type],,0.1000,,,,,
,,,,,Forest: Western Oak Group,,,Transfer: Snag Stem -> AG Medium [Type],,0.0320,,,,,
,,,,,Forest: Western Oak Group,0,0,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.2870,,,,,
,,,,,Forest: Western Oak Group,0,0,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1427,,,,,
,,,,,Forest: Western Oak Group,0,0,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1256,,,,,
,,,,,Forest: Western Oak Group,0,0,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0001,,,,,
,,,,,Forest: Western Oak Group,0,0,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.4447,,,,,
,,,,,Forest: Western Oak Group,1,1,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.1697,,,,,
,,,,,Forest: Western Oak Group,1,1,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1568,,,,,
,,,,,Forest: Western Oak Group,1,1,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2258,,,,,
,,,,,Forest: Western Oak Group,1,1,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0006,,,,,
,,,,,Forest: Western Oak Group,1,1,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.4471,,,,,
,,,,,Forest: Western Oak Group,2,2,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.1357,,,,,
,,,,,Forest: Western Oak Group,2,2,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1670,,,,,
,,,,,Forest: Western Oak Group,2,2,Net Growth Forest: Atmosphere -> Foliage [Type],,0.2839,,,,,
,,,,,Forest: Western Oak Group,2,2,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0013,,,,,
,,,,,Forest: Western Oak Group,2,2,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.4122,,,,,
,,,,,Forest: Western Oak Group,3,3,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.1153,,,,,
,,,,,Forest: Western Oak Group,3,3,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1724,,,,,
,,,,,Forest: Western Oak Group,3,3,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3266,,,,,
,,,,,Forest: Western Oak Group,3,3,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0022,,,,,
,,,,,Forest: Western Oak Group,3,3,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.3835,,,,,
,,,,,Forest: Western Oak Group,4,4,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.1012,,,,,
,,,,,Forest: Western Oak Group,4,4,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1752,,,,,
,,,,,Forest: Western Oak Group,4,4,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3600,,,,,
,,,,,Forest: Western Oak Group,4,4,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0032,,,,,
,,,,,Forest: Western Oak Group,4,4,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.3603,,,,,
,,,,,Forest: Western Oak Group,5,5,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0908,,,,,
,,,,,Forest: Western Oak Group,5,5,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1766,,,,,
,,,,,Forest: Western Oak Group,5,5,Net Growth Forest: Atmosphere -> Foliage [Type],,0.3870,,,,,
,,,,,Forest: Western Oak Group,5,5,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0044,,,,,
,,,,,Forest: Western Oak Group,5,5,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.3412,,,,,
,,,,,Forest: Western Oak Group,6,6,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0828,,,,,
,,,,,Forest: Western Oak Group,6,6,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1772,,,,,
,,,,,Forest: Western Oak Group,6,6,Net Growth Forest: Atmosphere -> Foliage [Type],,0.4094,,,,,
,,,,,Forest: Western Oak Group,6,6,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0057,,,,,
,,,,,Forest: Western Oak Group,6,6,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.3250,,,,,
,,,,,Forest: Western Oak Group,7,7,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0763,,,,,
,,,,,Forest: Western Oak Group,7,7,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1771,,,,,
,,,,,Forest: Western Oak Group,7,7,Net Growth Forest: Atmosphere -> Foliage [Type],,0.4284,,,,,
,,,,,Forest: Western Oak Group,7,7,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0070,,,,,
,,,,,Forest: Western Oak Group,7,7,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.3110,,,,,
,,,,,Forest: Western Oak Group,8,8,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0711,,,,,
,,,,,Forest: Western Oak Group,8,8,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1768,,,,,
,,,,,Forest: Western Oak Group,8,8,Net Growth Forest: Atmosphere -> Foliage [Type],,0.4448,,,,,
,,,,,Forest: Western Oak Group,8,8,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0085,,,,,
,,,,,Forest: Western Oak Group,8,8,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2989,,,,,
,,,,,Forest: Western Oak Group,9,9,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0667,,,,,
,,,,,Forest: Western Oak Group,9,9,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1762,,,,,
,,,,,Forest: Western Oak Group,9,9,Net Growth Forest: Atmosphere -> Foliage [Type],,0.4590,,,,,
,,,,,Forest: Western Oak Group,9,9,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0100,,,,,
,,,,,Forest: Western Oak Group,9,9,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2880,,,,,
,,,,,Forest: Western Oak Group,10,10,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0630,,,,,
,,,,,Forest: Western Oak Group,10,10,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1755,,,,,
,,,,,Forest: Western Oak Group,10,10,Net Growth Forest: Atmosphere -> Foliage [Type],,0.4715,,,,,
,,,,,Forest: Western Oak Group,10,10,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0116,,,,,
,,,,,Forest: Western Oak Group,10,10,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2783,,,,,
,,,,,Forest: Western Oak Group,11,11,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0599,,,,,
,,,,,Forest: Western Oak Group,11,11,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1747,,,,,
,,,,,Forest: Western Oak Group,11,11,Net Growth Forest: Atmosphere -> Foliage [Type],,0.4827,,,,,
,,,,,Forest: Western Oak Group,11,11,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0132,,,,,
,,,,,Forest: Western Oak Group,11,11,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2695,,,,,
,,,,,Forest: Western Oak Group,12,12,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0571,,,,,
,,,,,Forest: Western Oak Group,12,12,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1739,,,,,
,,,,,Forest: Western Oak Group,12,12,Net Growth Forest: Atmosphere -> Foliage [Type],,0.4926,,,,,
,,,,,Forest: Western Oak Group,12,12,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0150,,,,,
,,,,,Forest: Western Oak Group,12,12,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2614,,,,,
,,,,,Forest: Western Oak Group,13,13,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0547,,,,,
,,,,,Forest: Western Oak Group,13,13,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1731,,,,,
,,,,,Forest: Western Oak Group,13,13,Net Growth Forest: Atmosphere -> Foliage [Type],,0.5016,,,,,
,,,,,Forest: Western Oak Group,13,13,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0167,,,,,
,,,,,Forest: Western Oak Group,13,13,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2539,,,,,
,,,,,Forest: Western Oak Group,14,14,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0526,,,,,
,,,,,Forest: Western Oak Group,14,14,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1723,,,,,
,,,,,Forest: Western Oak Group,14,14,Net Growth Forest: Atmosphere -> Foliage [Type],,0.5098,,,,,
,,,,,Forest: Western Oak Group,14,14,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0185,,,,,
,,,,,Forest: Western Oak Group,14,14,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2468,,,,,
,,,,,Forest: Western Oak Group,15,15,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0508,,,,,
,,,,,Forest: Western Oak Group,15,15,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1715,,,,,
,,,,,Forest: Western Oak Group,15,15,Net Growth Forest: Atmosphere -> Foliage [Type],,0.5172,,,,,
,,,,,Forest: Western Oak Group,15,15,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0203,,,,,
,,,,,Forest: Western Oak Group,15,15,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2402,,,,,
,,,,,Forest: Western Oak Group,16,16,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0491,,,,,
,,,,,Forest: Western Oak Group,16,16,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1707,,,,,
,,,,,Forest: Western Oak Group,16,16,Net Growth Forest: Atmosphere -> Foliage [Type],,0.5240,,,,,
,,,,,Forest: Western Oak Group,16,16,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0222,,,,,
,,,,,Forest: Western Oak Group,16,16,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2340,,,,,
,,,,,Forest: Western Oak Group,17,17,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0477,,,,,
,,,,,Forest: Western Oak Group,17,17,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1700,,,,,
,,,,,Forest: Western Oak Group,17,17,Net Growth Forest: Atmosphere -> Foliage [Type],,0.5303,,,,,
,,,,,Forest: Western Oak Group,17,17,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0240,,,,,
,,,,,Forest: Western Oak Group,17,17,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2280,,,,,
,,,,,Forest: Western Oak Group,18,18,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0463,,,,,
,,,,,Forest: Western Oak Group,18,18,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1692,,,,,
,,,,,Forest: Western Oak Group,18,18,Net Growth Forest: Atmosphere -> Foliage [Type],,0.5362,,,,,
,,,,,Forest: Western Oak Group,18,18,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0259,,,,,
,,,,,Forest: Western Oak Group,18,18,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2224,,,,,
,,,,,Forest: Western Oak Group,19,19,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0451,,,,,
,,,,,Forest: Western Oak Group,19,19,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1686,,,,,
,,,,,Forest: Western Oak Group,19,19,Net Growth Forest: Atmosphere -> Foliage [Type],,0.5416,,,,,
,,,,,Forest: Western Oak Group,19,19,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0278,,,,,
,,,,,Forest: Western Oak Group,19,19,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2170,,,,,
,,,,,Forest: Western Oak Group,20,20,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0440,,,,,
,,,,,Forest: Western Oak Group,20,20,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1679,,,,,
,,,,,Forest: Western Oak Group,20,20,Net Growth Forest: Atmosphere -> Foliage [Type],,0.5466,,,,,
,,,,,Forest: Western Oak Group,20,20,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0297,,,,,
,,,,,Forest: Western Oak Group,20,20,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2117,,,,,
,,,,,Forest: Western Oak Group,21,21,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0430,,,,,
,,,,,Forest: Western Oak Group,21,21,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1673,,,,,
,,,,,Forest: Western Oak Group,21,21,Net Growth Forest: Atmosphere -> Foliage [Type],,0.5514,,,,,
,,,,,Forest: Western Oak Group,21,21,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0315,,,,,
,,,,,Forest: Western Oak Group,21,21,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2067,,,,,
,,,,,Forest: Western Oak Group,22,22,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0421,,,,,
,,,,,Forest: Western Oak Group,22,22,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1668,,,,,
,,,,,Forest: Western Oak Group,22,22,Net Growth Forest: Atmosphere -> Foliage [Type],,0.5559,,,,,
,,,,,Forest: Western Oak Group,22,22,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0334,,,,,
,,,,,Forest: Western Oak Group,22,22,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2018,,,,,
,,,,,Forest: Western Oak Group,23,23,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0413,,,,,
,,,,,Forest: Western Oak Group,23,23,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1662,,,,,
,,,,,Forest: Western Oak Group,23,23,Net Growth Forest: Atmosphere -> Foliage [Type],,0.5601,,,,,
,,,,,Forest: Western Oak Group,23,23,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0352,,,,,
,,,,,Forest: Western Oak Group,23,23,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1971,,,,,
,,,,,Forest: Western Oak Group,24,24,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0406,,,,,
,,,,,Forest: Western Oak Group,24,24,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1657,,,,,
,,,,,Forest: Western Oak Group,24,24,Net Growth Forest: Atmosphere -> Foliage [Type],,0.5642,,,,,
,,,,,Forest: Western Oak Group,24,24,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0370,,,,,
,,,,,Forest: Western Oak Group,24,24,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1925,,,,,
,,,,,Forest: Western Oak Group,25,25,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0399,,,,,
,,,,,Forest: Western Oak Group,25,25,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1653,,,,,
,,,,,Forest: Western Oak Group,25,25,Net Growth Forest: Atmosphere -> Foliage [Type],,0.5680,,,,,
,,,,,Forest: Western Oak Group,25,25,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0387,,,,,
,,,,,Forest: Western Oak Group,25,25,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1881,,,,,
,,,,,Forest: Western Oak Group,26,26,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0392,,,,,
,,,,,Forest: Western Oak Group,26,26,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1649,,,,,
,,,,,Forest: Western Oak Group,26,26,Net Growth Forest: Atmosphere -> Foliage [Type],,0.5717,,,,,
,,,,,Forest: Western Oak Group,26,26,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0404,,,,,
,,,,,Forest: Western Oak Group,26,26,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1838,,,,,
,,,,,Forest: Western Oak Group,27,27,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0387,,,,,
,,,,,Forest: Western Oak Group,27,27,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1645,,,,,
,,,,,Forest: Western Oak Group,27,27,Net Growth Forest: Atmosphere -> Foliage [Type],,0.5752,,,,,
,,,,,Forest: Western Oak Group,27,27,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0421,,,,,
,,,,,Forest: Western Oak Group,27,27,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1796,,,,,
,,,,,Forest: Western Oak Group,28,28,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0381,,,,,
,,,,,Forest: Western Oak Group,28,28,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1641,,,,,
,,,,,Forest: Western Oak Group,28,28,Net Growth Forest: Atmosphere -> Foliage [Type],,0.5785,,,,,
,,,,,Forest: Western Oak Group,28,28,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0437,,,,,
,,,,,Forest: Western Oak Group,28,28,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1756,,,,,
,,,,,Forest: Western Oak Group,29,29,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0365,,,,,
,,,,,Forest: Western Oak Group,29,29,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1653,,,,,
,,,,,Forest: Western Oak Group,29,29,Net Growth Forest: Atmosphere -> Foliage [Type],,0.6964,,,,,
,,,,,Forest: Western Oak Group,29,29,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0935,,,,,
,,,,,Forest: Western Oak Group,29,29,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.0083,,,,,
,,,,,Forest: Western Oak Group,30,30,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0277,,,,,
,,,,,Forest: Western Oak Group,30,30,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1566,,,,,
,,,,,Forest: Western Oak Group,30,30,Net Growth Forest: Atmosphere -> Foliage [Type],,0.6502,,,,,
,,,,,Forest: Western Oak Group,30,30,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0411,,,,,
,,,,,Forest: Western Oak Group,30,30,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1243,,,,,
,,,,,Forest: Western Oak Group,31,31,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0283,,,,,
,,,,,Forest: Western Oak Group,31,31,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1569,,,,,
,,,,,Forest: Western Oak Group,31,31,Net Growth Forest: Atmosphere -> Foliage [Type],,0.6475,,,,,
,,,,,Forest: Western Oak Group,31,31,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0419,,,,,
,,,,,Forest: Western Oak Group,31,31,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1255,,,,,
,,,,,Forest: Western Oak Group,32,32,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0289,,,,,
,,,,,Forest: Western Oak Group,32,32,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1571,,,,,
,,,,,Forest: Western Oak Group,32,32,Net Growth Forest: Atmosphere -> Foliage [Type],,0.6449,,,,,
,,,,,Forest: Western Oak Group,32,32,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0426,,,,,
,,,,,Forest: Western Oak Group,32,32,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1265,,,,,
,,,,,Forest: Western Oak Group,33,33,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0294,,,,,
,,,,,Forest: Western Oak Group,33,33,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1572,,,,,
,,,,,Forest: Western Oak Group,33,33,Net Growth Forest: Atmosphere -> Foliage [Type],,0.6426,,,,,
,,,,,Forest: Western Oak Group,33,33,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0434,,,,,
,,,,,Forest: Western Oak Group,33,33,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1274,,,,,
,,,,,Forest: Western Oak Group,34,34,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0299,,,,,
,,,,,Forest: Western Oak Group,34,34,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1573,,,,,
,,,,,Forest: Western Oak Group,34,34,Net Growth Forest: Atmosphere -> Foliage [Type],,0.6402,,,,,
,,,,,Forest: Western Oak Group,34,34,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0445,,,,,
,,,,,Forest: Western Oak Group,34,34,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1281,,,,,
,,,,,Forest: Western Oak Group,35,35,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0303,,,,,
,,,,,Forest: Western Oak Group,35,35,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1574,,,,,
,,,,,Forest: Western Oak Group,35,35,Net Growth Forest: Atmosphere -> Foliage [Type],,0.6385,,,,,
,,,,,Forest: Western Oak Group,35,35,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0448,,,,,
,,,,,Forest: Western Oak Group,35,35,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1290,,,,,
,,,,,Forest: Western Oak Group,36,36,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0308,,,,,
,,,,,Forest: Western Oak Group,36,36,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1574,,,,,
,,,,,Forest: Western Oak Group,36,36,Net Growth Forest: Atmosphere -> Foliage [Type],,0.6366,,,,,
,,,,,Forest: Western Oak Group,36,36,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0456,,,,,
,,,,,Forest: Western Oak Group,36,36,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1296,,,,,
,,,,,Forest: Western Oak Group,37,37,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0312,,,,,
,,,,,Forest: Western Oak Group,37,37,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1574,,,,,
,,,,,Forest: Western Oak Group,37,37,Net Growth Forest: Atmosphere -> Foliage [Type],,0.6349,,,,,
,,,,,Forest: Western Oak Group,37,37,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0463,,,,,
,,,,,Forest: Western Oak Group,37,37,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1302,,,,,
,,,,,Forest: Western Oak Group,38,38,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0315,,,,,
,,,,,Forest: Western Oak Group,38,38,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1574,,,,,
,,,,,Forest: Western Oak Group,38,38,Net Growth Forest: Atmosphere -> Foliage [Type],,0.6337,,,,,
,,,,,Forest: Western Oak Group,38,38,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0466,,,,,
,,,,,Forest: Western Oak Group,38,38,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1308,,,,,
,,,,,Forest: Western Oak Group,39,39,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0319,,,,,
,,,,,Forest: Western Oak Group,39,39,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1573,,,,,
,,,,,Forest: Western Oak Group,39,39,Net Growth Forest: Atmosphere -> Foliage [Type],,0.6322,,,,,
,,,,,Forest: Western Oak Group,39,39,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0473,,,,,
,,,,,Forest: Western Oak Group,39,39,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1313,,,,,
,,,,,Forest: Western Oak Group,40,40,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0322,,,,,
,,,,,Forest: Western Oak Group,40,40,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1573,,,,,
,,,,,Forest: Western Oak Group,40,40,Net Growth Forest: Atmosphere -> Foliage [Type],,0.6312,,,,,
,,,,,Forest: Western Oak Group,40,40,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0476,,,,,
,,,,,Forest: Western Oak Group,40,40,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1318,,,,,
,,,,,Forest: Western Oak Group,41,41,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0324,,,,,
,,,,,Forest: Western Oak Group,41,41,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1572,,,,,
,,,,,Forest: Western Oak Group,41,41,Net Growth Forest: Atmosphere -> Foliage [Type],,0.6303,,,,,
,,,,,Forest: Western Oak Group,41,41,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0479,,,,,
,,,,,Forest: Western Oak Group,41,41,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1322,,,,,
,,,,,Forest: Western Oak Group,42,42,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0328,,,,,
,,,,,Forest: Western Oak Group,42,42,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1570,,,,,
,,,,,Forest: Western Oak Group,42,42,Net Growth Forest: Atmosphere -> Foliage [Type],,0.6292,,,,,
,,,,,Forest: Western Oak Group,42,42,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.0485,,,,,
,,,,,Forest: Western Oak Group,42,42,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1325,,,,,
,,,,,Forest: Western Oak Group,43,43,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0330,,,,,
,,,,,Forest: Western Oak Group,43,43,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1570,,,,,
,,,,,Forest: Western Oak Group,43,43,Net Growth Forest: Atmosphere -> Foliage [Type],,0.6288,,,,,
