DistributionTypeID,ExternalVariableTypeID,ExternalVariableMin,ExternalVariableMax,Value,ValueDistributionRelativeFrequency
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,95,95,0.1445962343024829,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,113,113,0.136191538211296,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,131,131,0.12955253457624086,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,149,149,0.12658617124993962,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,6,6,0.296541344026474,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,24,24,0.2845896031410102,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,42,42,0.2823250627627117,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,60,60,0.27817340540249796,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,78,78,0.2757830572254052,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,96,96,0.2725120544567519,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,114,114,0.2575409264002235,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,132,132,0.245714993313554,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,150,150,0.24043106576419107,1
Wetland: Palustrine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Palustrine Emergent,2,2,0.21541152662000757,1
Wetland: Palustrine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Palustrine Emergent,8,8,0.2082224262835973,1
Wetland: Palustrine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Palustrine Emergent,14,14,0.19890739554467488,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,7,7,0.6159869081018026,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,25,25,0.600531984865857,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,43,43,0.5976036836211516,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,61,61,0.5922351313391916,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,79,79,0.5891441466920024,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,97,97,0.5849143782274279,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,115,115,0.5655550533318751,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,133,133,0.5502628134984132,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,151,151,0.5434301105941005,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,8,8,0.2195694283856784,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,26,26,0.21378869835678077,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,44,44,0.2126934021407791,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,62,62,0.21068535907810942,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,80,80,0.20952921307232988,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,98,98,0.2079471185381053,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,116,116,0.20070599355453878,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,134,134,0.19498611331541904,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,152,152,0.19243042214474854,1
Wetland: Palustrine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Palustrine Emergent,3,3,0.35579045696224365,1
Wetland: Palustrine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Palustrine Emergent,9,9,0.3392722087631468,1
Wetland: Palustrine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Palustrine Emergent,15,15,0.31786925393882065,1
Wetland: Palustrine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Palustrine Emergent,4,4,0.3581061756088877,1
Wetland: Palustrine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Palustrine Emergent,10,10,0.3344656393762466,1
Wetland: Palustrine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Palustrine Emergent,16,16,0.30383422356801787,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,9,9,0.23246245178986155,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,27,27,0.2167122623594274,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,45,45,0.21372801594102933,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,63,63,0.2082568975072996,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,81,81,0.20510685962121272,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,99,99,0.20079628146130443,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,117,117,0.1810670968063395,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,135,135,0.16548269884359412,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,153,153,0.15851945720066532,1
Wetland: Palustrine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Palustrine Emergent,5,5,0.3359142696743531,1
Wetland: Palustrine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Palustrine Emergent,11,11,0.32741508551245657,1
Wetland: Palustrine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Palustrine Emergent,17,17,0.3164025584897275,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,10,10,0.1500531900539014,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,28,28,0.14291403728141486,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,46,46,0.14156135570347003,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,64,64,0.13908143947723786,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,82,82,0.13765360892274056,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,100,100,0.13569973553237583,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,118,118,0.12675700732262954,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,136,136,0.11969300352669547,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,154,154,0.11653674651149089,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,11,11,0.27832316024822346,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,29,29,0.2559615444186389,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,47,47,0.251724606682507,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,65,65,0.24395688749959868,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,83,83,0.2394845643336818,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,101,101,0.23336454315926913,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,119,119,0.2053536770148421,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,137,137,0.1832274466150426,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,155,155,0.17334125856406835,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,12,12,0.1479843218532855,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,30,30,0.13937713358938575,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,48,48,0.13774629791833104,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,66,66,0.13475643252139746,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,84,84,0.1330349948686175,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,102,102,0.13067934334376075,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,120,120,0.11989770751845474,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,138,138,0.11138112123628026,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,156,156,0.10757583800381931,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,13,13,0.25365950851987584,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,31,31,0.24578778193998274,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,49,49,0.24429629690379248,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,67,67,0.24156190767077698,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,85,85,0.23998756235479834,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,103,103,0.23783319508030126,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,121,121,0.2279728217854878,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,139,139,0.22018395548538305,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,157,157,0.21670382373427244,1
Wetland: Palustrine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Palustrine Emergent,6,6,0.32391637106288845,1
Wetland: Palustrine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Palustrine Emergent,12,12,0.3119697140754954,1
Wetland: Palustrine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Palustrine Emergent,18,18,0.2964902421169088,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,14,14,0.23177156282563735,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,32,32,0.21986806277231244,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,50,50,0.21761266276220875,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,68,68,0.21347776274368535,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,86,86,0.21109706273302037,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,104,104,0.20783926271842618,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,122,122,0.19292856265162966,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,140,140,0.18115036259886602,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,158,158,0.17588776257529082,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,15,15,0.16019437001817907,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,33,33,0.15476036902192492,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,51,51,0.15373076883316095,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,69,69,0.15184316848709373,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,87,87,0.1507563682878429,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,105,105,0.14926916801518386,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,123,123,0.14246236676724441,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,141,141,0.13708556578147715,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,159,159,0.13468316534102795,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,16,16,0.35375806784119124,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,34,34,0.33695848970975567,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,52,52,0.33377541174800995,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,70,70,0.32793976881814296,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,88,88,0.32457985319185584,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,106,106,0.3199820739137787,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,124,124,0.29893839183334897,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,142,142,0.2823156513664548,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,160,160,0.2748884694557149,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,17,17,0.26560311177657003,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,35,35,0.24546289920106523,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,53,53,0.24164685892360116,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,71,71,0.23465078508158368,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,89,89,0.23062274256648274,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,107,107,0.2251106843879235,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,125,125,0.19988241810913332,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,143,143,0.17995420777126536,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,161,161,0.17105011379051588,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,18,18,0.27061286501942916,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,36,36,0.26290687650092603,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,54,54,0.26144679446584124,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,72,72,0.25876997740151914,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,90,90,0.2572287796978185,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,108,108,0.2551197723138071,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,126,126,0.2454670077485243,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,144,144,0.23784213489863704,1
Wetland: Estuarine Emergent Emission: BG Very Fast -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,162,162,0.23443527681677254,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,1,1,0.013913298367169997,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,19,19,0.013580312775275992,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,37,37,0.013517220768390813,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,55,55,0.013401552089101315,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,73,73,0.013334954970722514,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,91,91,0.013243822071888367,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,109,109,0.012826713804147455,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,127,127,0.01249723332374707,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,145,145,0.012350018641014985,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,2,2,0.01920518851320084,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,20,20,0.01789457729474991,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,38,38,0.017646250958622364,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,56,56,0.0171909860090552,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,74,74,0.016928863765365013,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,92,92,0.016570170168736336,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,110,110,0.014928457168782012,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,128,128,0.013631641857893725,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,146,146,0.013052213740262785,1
Wetland: Palustrine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Palustrine Emergent,1,1,0.021362461733873846,1
Wetland: Palustrine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Palustrine Emergent,7,7,0.020529410362705326,1
Wetland: Palustrine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Palustrine Emergent,13,13,0.019450012556802537,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,3,3,0.028235558590717757,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,21,21,0.027308604666928245,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,39,39,0.02713297129189444,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,57,57,0.02681097677099914,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,75,75,0.02662558598624124,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,93,93,0.026371893333414637,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,111,111,0.025210761576246722,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,129,129,0.024293565062181312,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,147,147,0.023883753853769108,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,4,4,0.013858014599643935,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,22,22,0.01327836244941157,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,40,40,0.013168533620946492,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,58,58,0.012967180768760514,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,76,76,0.012851250338714041,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,94,94,0.012692608697597816,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,112,112,0.011966518109412013,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,130,130,0.011392967560761044,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,148,148,0.011136700294342525,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,5,5,0.03441891888893497,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,23,23,0.032958080645721005,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,41,41,0.03268129024174363,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,59,59,0.032173841167785086,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,77,77,0.0318816735191423,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,95,95,0.03148186515784163,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,113,113,0.02965197304265783,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,131,131,0.028206512044109282,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,149,149,0.027560667768162055,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,6,6,0.014549770294258408,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,24,24,0.013963359367070894,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,42,42,0.013852249928235366,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,60,60,0.013648549290370229,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,78,78,0.013531267104932729,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,96,96,0.013370775693281408,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,114,114,0.012636218847646524,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,132,132,0.012055980667060987,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,150,150,0.011796725309778086,1
Wetland: Palustrine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Palustrine Emergent,2,2,0.028844169446446546,1
Wetland: Palustrine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Palustrine Emergent,8,8,0.027881530020763823,1
Wetland: Palustrine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Palustrine Emergent,14,14,0.026634222927925177,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,7,7,0.011045022461606048,1
Wetland: Estuarine Emergent Emission: BG Slow -> Atmosphere Temp,Site ID Wetland: Estuarine Emergent,25,25,0.010767906224169383,1
