Iteration,Timestep,StratumID,SecondaryStratumID,TertiaryStratumID,StateClassID,AgeMin,AgeMax,FlowGroupID,FlowMultiplierTypeID,Value,DistributionType,DistributionFrequencyID,DistributionSD,DistributionMin,DistributionMax
,,,,Longleaf/Slash Pine Group,Forest:All,,,Biomass Turnover: Coarse Roots -> BG Fast [Type],,0.01,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,,,Biomass Turnover: Fine Roots -> AG Very Fast [Type],,0.3205,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,,,Biomass Turnover: Fine Roots -> BG Very Fast [Type],,0.3205,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,,,Biomass Turnover: Foliage -> AG Very Fast [Type],,0.15,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,,,Biomass Turnover: Merchantable -> Snag Stems [Type],,0.0067,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,,,Biomass Turnover: Other Wood -> AG Fast [Type],,0.03,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,,,Biomass Turnover: Other Wood -> Snag Branches [Type],,0.01,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,,,Decay: AG Fast -> AG Slow [Type],,0.0475,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,,,Decay: AG Medium -> AG Slow [Type],,0.0124,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,,,Decay: AG Very Fast -> AG Slow [Type],,0.1677,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,,,Decay: BG Fast -> BG Slow [Type],,0.0475,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,,,Decay: BG Very Fast -> BG Slow [Type],,0.1656,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,,,Decay: Snag Branch -> AG Slow [Type],,0.0238,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,,,Decay: Snag Stem -> AG Slow [Type],,0.0062,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,,,Emission: AG Fast -> Atmosphere [Type],,0.232,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,,,Emission: AG Medium -> Atmosphere [Type],,0.0605,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,,,Emission: AG Slow -> Atmosphere [Type],,0.0383,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,,,Emission: AG Very Fast -> Atmosphere [Type],,0.7388,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,,,Emission: BG Fast -> Atmosphere [Type],,0.232,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,,,Emission: BG Slow -> Atmosphere [Type],,0.0033,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,,,Emission: BG Very Fast -> Atmosphere [Type],,0.8084,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,,,Emission: Snag Branch -> Atmosphere [Type],,0.116,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,,,Emission: Snag Stem -> Atmosphere [Type],,0.0302,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,,,Transfer: AG Slow -> BG Slow [Type],,0.006,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,,,Transfer: Snag Branch -> AG Fast [Type],,0.1,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,,,Transfer: Snag Stem -> AG Medium [Type],,0.032,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,0,0,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.1055,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,0,0,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.0761,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,0,0,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1446,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,0,0,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2339,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,0,0,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.4399,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,1,1,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.1042,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,1,1,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.0971,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,1,1,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1114,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,1,1,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2877,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,1,1,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.3996,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,2,2,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.1039,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,2,2,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1181,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,2,2,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1016,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,2,2,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.3118,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,2,2,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.3645,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,3,3,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.1043,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,3,3,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1364,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,3,3,Net Growth Forest: Atmosphere -> Foliage [Type],,0.0969,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,3,3,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.326,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,3,3,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.3363,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,4,4,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.1049,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,4,4,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1522,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,4,4,Net Growth Forest: Atmosphere -> Foliage [Type],,0.0945,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,4,4,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.3353,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,4,4,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.3131,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,5,5,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.1057,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,5,5,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.166,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,5,5,Net Growth Forest: Atmosphere -> Foliage [Type],,0.0934,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,5,5,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.3417,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,5,5,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2932,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,6,6,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.1065,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,6,6,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1782,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,6,6,Net Growth Forest: Atmosphere -> Foliage [Type],,0.093,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,6,6,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.3462,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,6,6,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2762,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,7,7,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.1071,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,7,7,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.189,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,7,7,Net Growth Forest: Atmosphere -> Foliage [Type],,0.0933,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,7,7,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.3492,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,7,7,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2613,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,8,8,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.1077,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,8,8,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.1988,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,8,8,Net Growth Forest: Atmosphere -> Foliage [Type],,0.094,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,8,8,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.3512,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,8,8,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2482,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,9,9,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.1081,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,9,9,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2078,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,9,9,Net Growth Forest: Atmosphere -> Foliage [Type],,0.0951,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,9,9,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.3522,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,9,9,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2368,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,10,10,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.1084,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,10,10,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2162,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,10,10,Net Growth Forest: Atmosphere -> Foliage [Type],,0.0965,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,10,10,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.3524,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,10,10,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2266,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,11,11,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.1072,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,11,11,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.23,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,11,11,Net Growth Forest: Atmosphere -> Foliage [Type],,0.095,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,11,11,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.343,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,11,11,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.2247,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,12,12,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.1066,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,12,12,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.24,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,12,12,Net Growth Forest: Atmosphere -> Foliage [Type],,0.0993,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,12,12,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.3927,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,12,12,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1614,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,13,13,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.1073,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,13,13,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2443,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,13,13,Net Growth Forest: Atmosphere -> Foliage [Type],,0.101,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,13,13,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.3823,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,13,13,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1651,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,14,14,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.1076,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,14,14,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2496,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,14,14,Net Growth Forest: Atmosphere -> Foliage [Type],,0.103,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,14,14,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.3717,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,14,14,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1681,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,15,15,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.1076,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,15,15,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2551,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,15,15,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1053,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,15,15,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.3614,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,15,15,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1706,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,16,16,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.1074,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,16,16,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2609,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,16,16,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1077,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,16,16,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.3511,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,16,16,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1728,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,17,17,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.1071,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,17,17,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2664,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,17,17,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1102,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,17,17,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.3415,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,17,17,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1748,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,18,18,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.1066,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,18,18,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2727,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,18,18,Net Growth Forest: Atmosphere -> Foliage [Type],,0.113,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,18,18,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.3312,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,18,18,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1766,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,19,19,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.1059,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,19,19,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2786,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,19,19,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1157,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,19,19,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.3216,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,19,19,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1782,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,20,20,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.1051,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,20,20,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.285,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,20,20,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1186,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,20,20,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.3115,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,20,20,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1798,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,21,21,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.1042,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,21,21,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2912,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,21,21,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1216,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,21,21,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.3018,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,21,21,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1812,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,22,22,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.1033,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,22,22,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.2972,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,22,22,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1244,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,22,22,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2925,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,22,22,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1826,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,23,23,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.1023,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,23,23,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3033,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,23,23,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1274,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,23,23,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2831,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,23,23,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1839,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,24,24,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.1012,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,24,24,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3097,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,24,24,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1305,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,24,24,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2735,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,24,24,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1851,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,25,25,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.1001,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,25,25,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3155,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,25,25,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1333,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,25,25,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2648,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,25,25,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1864,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,26,26,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.099,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,26,26,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3215,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,26,26,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1363,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,26,26,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2558,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,26,26,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1875,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,27,27,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0979,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,27,27,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.327,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,27,27,Net Growth Forest: Atmosphere -> Foliage [Type],,0.139,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,27,27,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2475,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,27,27,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1886,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,28,28,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0967,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,28,28,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3331,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,28,28,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1419,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,28,28,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2386,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,28,28,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1897,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,29,29,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0956,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,29,29,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3384,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,29,29,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1446,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,29,29,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2307,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,29,29,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1907,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,30,30,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0945,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,30,30,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3437,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,30,30,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1472,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,30,30,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2229,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,30,30,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1917,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,31,31,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0934,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,31,31,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.349,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,31,31,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1499,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,31,31,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2151,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,31,31,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1926,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,32,32,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0924,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,32,32,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3538,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,32,32,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1523,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,32,32,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.208,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,32,32,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1935,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,33,33,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0912,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,33,33,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3591,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,33,33,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1548,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,33,33,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.2005,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,33,33,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1944,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,34,34,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0903,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,34,34,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.3633,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,34,34,Net Growth Forest: Atmosphere -> Foliage [Type],,0.157,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,34,34,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1943,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,34,34,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1952,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,35,35,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0893,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,35,35,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.368,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,35,35,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1593,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,35,35,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1875,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,35,35,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.196,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,36,36,Net Growth Forest: Atmosphere -> Coarse Roots [Type],,0.0884,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,36,36,Net Growth Forest: Atmosphere -> Fine Roots [Type],,0.372,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,36,36,Net Growth Forest: Atmosphere -> Foliage [Type],,0.1613,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,36,36,Net Growth Forest: Atmosphere -> Merchantable [Type],,0.1816,,,,,
,,,,Longleaf/Slash Pine Group,Forest:All,36,36,Net Growth Forest: Atmosphere -> Other Wood [Type],,0.1967,,,,,
